Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:16:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:04     all    9.75    0.00    5.14    0.00    0.00    3.69    0.00    0.00    0.00   81.42
12:17:04       0    9.68    0.00    3.23    0.00    0.00    4.30    0.00    0.00    0.00   82.80
12:17:04       1    9.18    0.00    7.14    0.00    0.00    5.10    0.00    0.00    0.00   78.57
12:17:04       2   10.53    0.00    5.26    0.00    0.00    7.37    0.00    0.00    0.00   76.84
12:17:04       3   11.83    0.00    4.30    0.00    0.00    4.30    0.00    0.00    0.00   79.57
12:17:04       4    8.42    0.00    5.26    0.00    0.00    3.16    0.00    0.00    0.00   83.16
12:17:04       5    8.60    0.00    5.38    0.00    0.00    3.23    0.00    0.00    0.00   82.80
12:17:04       6    9.18    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   84.69
12:17:04       7   10.64    0.00    4.26    0.00    0.00    2.13    0.00    0.00    0.00   82.98

12:17:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:05     all    9.66    0.00    5.16    0.00    0.00    4.10    0.00    0.00    0.00   81.08
12:17:05       0   10.42    0.00    5.21    0.00    0.00    4.17    0.00    0.00    0.00   80.21
12:17:05       1    8.60    0.00    4.30    0.00    0.00    4.30    0.00    0.00    0.00   82.80
12:17:05       2   10.53    0.00    5.26    0.00    0.00    6.32    0.00    0.00    0.00   77.89
12:17:05       3    9.38    0.00    5.21    0.00    0.00    8.33    0.00    0.00    0.00   77.08
12:17:05       4    6.59    0.00    3.30    0.00    0.00    2.20    0.00    0.00    0.00   87.91
12:17:05       5   12.37    0.00    6.19    0.00    0.00    4.12    0.00    0.00    0.00   77.32
12:17:05       6    9.57    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   85.11
12:17:05       7    9.57    0.00    6.38    0.00    0.00    3.19    0.00    0.00    0.00   80.85

12:17:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:06     all    8.42    0.00    5.92    0.00    0.00    4.34    0.00    0.00    0.00   81.32
12:17:06       0    8.51    0.00    3.19    0.00    0.00    4.26    0.00    0.00    0.00   84.04
12:17:06       1    6.32    0.00    6.32    0.00    0.00    6.32    0.00    0.00    0.00   81.05
12:17:06       2    6.52    0.00    5.43    0.00    0.00    6.52    0.00    0.00    0.00   81.52
12:17:06       3   10.20    0.00    7.14    0.00    0.00    7.14    0.00    0.00    0.00   75.51
12:17:06       4    8.79    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00   85.71
12:17:06       5   10.20    0.00    8.16    0.00    0.00    4.08    0.00    0.00    0.00   77.55
12:17:06       6    9.38    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   84.38
12:17:06       7    7.29    0.00    5.21    0.00    0.00    6.25    0.00    0.00    0.00   81.25

12:17:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:07     all    9.51    0.00    5.73    0.00    0.00    4.30    0.00    0.00    0.00   80.47
12:17:07       0   11.70    0.00    6.38    0.00    0.00    2.13    0.00    0.00    0.00   79.79
12:17:07       1    8.00    0.00    8.00    0.00    0.00    7.00    0.00    0.00    0.00   77.00
12:17:07       2    7.22    0.00    7.22    0.00    0.00    8.25    0.00    0.00    0.00   77.32
12:17:07       3   10.42    0.00    3.12    0.00    0.00    7.29    0.00    0.00    0.00   79.17
12:17:07       4   10.53    0.00    5.26    0.00    0.00    1.05    0.00    0.00    0.00   83.16
12:17:07       5    8.79    0.00    4.40    0.00    0.00    3.30    0.00    0.00    0.00   83.52
12:17:07       6    7.45    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   88.30
12:17:07       7   11.88    0.00    6.93    0.00    0.00    4.95    0.00    0.00    0.00   76.24

12:17:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:08     all    9.46    0.00    5.70    0.00    0.00    4.79    0.00    0.00    0.00   80.05
12:17:08       0    9.47    0.00    7.37    0.00    0.00    3.16    0.00    0.00    0.00   80.00
12:17:08       1    9.09    0.00    4.04    0.00    0.00    7.07    0.00    0.00    0.00   79.80
12:17:08       2    6.45    0.00    3.23    0.00    0.00    8.60    0.00    0.00    0.00   81.72
12:17:08       3   10.31    0.00    5.15    0.00    0.00    8.25    0.00    0.00    0.00   76.29
12:17:08       4    9.28    0.00    6.19    0.00    0.00    3.09    0.00    0.00    0.00   81.44
12:17:08       5   13.13    0.00    6.06    0.00    0.00    4.04    0.00    0.00    0.00   76.77
12:17:08       6   10.20    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   82.65
12:17:08       7    7.45    0.00    6.38    0.00    0.00    4.26    0.00    0.00    0.00   81.91

