Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:51       2   11.83    0.00   16.13   68.82    0.00    2.15    0.00    0.00    0.00    1.08
12:58:51       3    1.08    0.00    4.30   19.35    0.00    6.45    0.00    0.00    0.00   68.82
12:58:51       4    1.98    0.00    2.97   13.86    0.00    6.93    0.00    0.00    0.00   74.26
12:58:51       5    0.00    0.00    0.00    0.00    0.00    2.08    0.00    0.00    0.00   97.92
12:58:51       6    7.50    0.00   15.00   56.25    0.00    2.50    0.00    0.00    0.00   18.75
12:58:51       7    2.08    0.00    2.08   21.88    0.00    4.17    0.00    0.00    0.00   69.79

12:58:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:52     all    2.67    0.00    6.28   37.03    0.00    3.74    0.00    0.00    0.00   50.27
12:58:52       0    0.00    0.00    1.02    4.08    0.00    4.08    0.00    0.00    0.00   90.82
12:58:52       1    5.32    0.00   11.70   68.09    0.00    0.00    0.00    0.00    0.00   14.89
12:58:52       2    8.42    0.00   14.74   60.00    0.00    1.05    0.00    0.00    0.00   15.79
12:58:52       3    4.71    0.00    9.41   43.53    0.00    5.88    0.00    0.00    0.00   36.47
12:58:52       4    0.00    0.00    5.38   12.90    0.00    5.38    0.00    0.00    0.00   76.34
12:58:52       5    0.00    0.00    4.26   13.83    0.00    3.19    0.00    0.00    0.00   78.72
12:58:52       6    1.08    0.00    2.15   11.83    0.00    2.15    0.00    0.00    0.00   82.80
12:58:52       7    2.08    0.00    2.08   82.29    0.00    8.33    0.00    0.00    0.00    5.21

12:58:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:53     all    3.21    0.00    5.35   36.81    0.00    4.02    0.00    0.00    0.00   50.60
12:58:53       0    3.23    0.00    4.30   48.39    0.00    4.30    0.00    0.00    0.00   39.78
12:58:53       1    0.00    0.00    1.04   13.54    0.00    1.04    0.00    0.00    0.00   84.38
12:58:53       2    5.21    0.00    8.33   52.08    0.00    4.17    0.00    0.00    0.00   30.21
12:58:53       3    6.82    0.00    6.82   46.59    0.00    5.68    0.00    0.00    0.00   34.09
12:58:53       4    4.49    0.00    6.74   30.34    0.00    5.62    0.00    0.00    0.00   52.81
12:58:53       5    2.20    0.00    3.30   24.18    0.00    2.20    0.00    0.00    0.00   68.13
12:58:53       6    1.01    0.00    6.06   14.14    0.00    2.02    0.00    0.00    0.00   76.77
12:58:53       7    3.16    0.00    6.32   66.32    0.00    7.37    0.00    0.00    0.00   16.84

12:58:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:54     all    3.88    0.00    5.88   36.50    0.00    3.21    0.00    0.00    0.00   50.53
12:58:54       0    5.56    0.00    7.78   64.44    0.00    1.11    0.00    0.00    0.00   21.11
12:58:54       1    7.61    0.00   11.96   45.65    0.00    1.09    0.00    0.00    0.00   33.70
12:58:54       2    2.15    0.00    3.23   13.98    0.00    1.08    0.00    0.00    0.00   79.57
