Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

13:28:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:23     all    0.13    0.00    0.25   43.80    0.00    0.25    0.00    0.00    0.00   55.57
13:28:23       0    0.00    0.00    0.00   80.21    0.00    0.00    0.00    0.00    0.00   19.79
13:28:23       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:23       2    0.99    0.00    0.00    8.91    0.00    0.00    0.00    0.00    0.00   90.10
13:28:23       3    0.00    0.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00   81.00
13:28:23       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:23       5    0.00    0.00    1.01   57.58    0.00    2.02    0.00    0.00    0.00   39.39
13:28:23       6    0.00    0.00    1.03   98.97    0.00    0.00    0.00    0.00    0.00    0.00
13:28:23       7    0.00    0.00    0.00   90.72    0.00    0.00    0.00    0.00    0.00    9.28

13:28:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:24     all    0.38    0.00    0.13   49.05    0.00    0.13    0.00    0.00    0.00   50.32
13:28:24       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:24       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:24       2    1.00    0.00    0.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:24       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:24       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:24       5    1.03    0.00    0.00   98.97    0.00    0.00    0.00    0.00    0.00    0.00
13:28:24       6    1.02    0.00    1.02   97.96    0.00    0.00    0.00    0.00    0.00    0.00
13:28:24       7    0.00    0.00    0.00   98.98    0.00    1.02    0.00    0.00    0.00    0.00

