Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:41:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:10 PM    3    2.00    0.00   21.00    3.00    0.00    1.00    0.00    0.00    0.00   73.00
01:41:10 PM    4    1.04    0.00   11.46    0.00    0.00    7.29    0.00    0.00    0.00   80.21
01:41:10 PM    5    2.04    0.00   24.49    5.10    0.00   10.20    0.00    0.00    0.00   58.16
01:41:10 PM    6    2.06    0.00   14.43    3.09    0.00    4.12    0.00    0.00    0.00   76.29
01:41:10 PM    7    0.00    0.00    2.13    1.06    0.00    4.26    0.00    0.00    0.00   92.55
01:41:10 PM    8    5.94    0.00   32.67    0.00    0.00    0.00    0.00    0.00    0.00   61.39
01:41:10 PM    9    2.11    0.00   24.21    3.16    0.00   13.68    0.00    0.00    0.00   56.84
01:41:10 PM   10    6.12    0.00   65.31    0.00    0.00   16.33    0.00    0.00    0.00   12.24
01:41:10 PM   11    0.98    0.00    4.90    0.98    0.00    6.86    0.00    0.00    0.00   86.27

01:41:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:11 PM  all    3.23    0.00   24.04    2.63    0.00    6.80    0.00    0.00    0.00   63.30
01:41:11 PM    0    0.00    0.00    9.00    2.00    0.00    8.00    0.00    0.00    0.00   81.00
01:41:11 PM    1    4.00    0.00   28.00    9.00    0.00    2.00    0.00    0.00    0.00   57.00
01:41:11 PM    2    0.00    0.00    1.05    0.00    0.00    5.26    0.00    0.00    0.00   93.68
01:41:11 PM    3    3.03    0.00   15.15    4.04    0.00    1.01    0.00    0.00    0.00   76.77
01:41:11 PM    4    0.00    0.00    1.05    0.00    0.00    3.16    0.00    0.00    0.00   95.79
01:41:11 PM    5    4.04    0.00   15.15    3.03    0.00   11.11    0.00    0.00    0.00   66.67
01:41:11 PM    6    0.00    0.00    0.00    0.00    0.00    2.04    0.00    0.00    0.00   97.96
01:41:11 PM    7    3.19    0.00   25.53    6.38    0.00    7.45    0.00    0.00    0.00   57.45
01:41:11 PM    8   14.14    0.00   83.84    0.00    0.00    2.02    0.00    0.00    0.00    0.00
01:41:11 PM    9    4.17    0.00   32.29    7.29    0.00   14.58    0.00    0.00    0.00   41.67
01:41:11 PM   10    5.94    0.00   74.26    0.00    0.00   19.80    0.00    0.00    0.00    0.00
01:41:11 PM   11    0.00    0.00    0.99    0.00    0.00    4.95    0.00    0.00    0.00   94.06

01:41:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:12 PM  all    2.56    0.00   23.36    2.22    0.00    8.35    0.00    0.00    0.00   63.51
01:41:12 PM    0    4.04    0.00   28.28    1.01    0.00   14.14    0.00    0.00    0.00   52.53
01:41:12 PM    1    1.00    0.00   12.00    4.00    0.00    1.00    0.00    0.00    0.00   82.00
01:41:12 PM    2    3.09    0.00   30.93    0.00    0.00    5.15    0.00    0.00    0.00   60.82
01:41:12 PM    3    1.01    0.00    9.09    0.00    0.00    2.02    0.00    0.00    0.00   87.88
01:41:12 PM    4    0.00    0.00    5.00    0.00    0.00   10.00    0.00    0.00    0.00   85.00
01:41:12 PM    5    2.15    0.00   26.88    5.38    0.00   12.90    0.00    0.00    0.00   52.69
01:41:12 PM    6    2.00    0.00   22.00    1.00    0.00    9.00    0.00    0.00    0.00   66.00
01:41:12 PM    7    4.12    0.00   21.65    5.15    0.00   11.34    0.00    0.00    0.00   57.73
01:41:12 PM    8    7.00    0.00   55.00    0.00    0.00    3.00    0.00    0.00    0.00   35.00
01:41:12 PM    9    2.13    0.00   27.66    4.26    0.00   10.64    0.00    0.00    0.00   55.32
01:41:12 PM   10    3.09    0.00   34.02    3.09    0.00   16.49    0.00    0.00    0.00   43.30
01:41:12 PM   11    1.03    0.00    8.25    3.09    0.00    5.15    0.00    0.00    0.00   82.47

01:41:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:13 PM  all    3.23    0.00   24.09    2.38    0.00    7.32    0.00    0.00    0.00   62.98
01:41:13 PM    0    1.03    0.00   14.43    0.00    0.00   12.37    0.00    0.00    0.00   72.16
01:41:13 PM    1    0.99    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   96.04
01:41:13 PM    2    4.17    0.00   34.38    0.00    0.00    5.21    0.00    0.00    0.00   56.25
01:41:13 PM    3    0.99    0.00    8.91    2.97    0.00    0.99    0.00    0.00    0.00   86.14
01:41:13 PM    4    1.04    0.00    5.21    0.00    0.00    9.38    0.00    0.00    0.00   84.38
01:41:13 PM    5    3.06    0.00   22.45    3.06    0.00    9.18    0.00    0.00    0.00   62.24
01:41:13 PM    6    3.00    0.00   58.00    0.00    0.00   13.00    0.00    0.00    0.00   26.00
01:41:13 PM    7    5.05    0.00   18.18    6.06    0.00    6.06    0.00    0.00    0.00   64.65
01:41:13 PM    8    7.92    0.00   50.50    0.00    0.00    1.98    0.00    0.00    0.00   39.60
01:41:13 PM    9    3.06    0.00   29.59    5.10    0.00   16.33    0.00    0.00    0.00   45.92
01:41:13 PM   10    7.45    0.00   30.85    6.38    0.00   10.64    0.00    0.00    0.00   44.68
01:41:13 PM   11    1.06    0.00   13.83    4.26    0.00    3.19    0.00    0.00    0.00   77.66

01:41:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:14 PM  all    2.21    0.00   24.00    3.15    0.00    7.40    0.00    0.00    0.00   63.23
01:41:14 PM    0    0.00    0.00   11.46    0.00    0.00   12.50    0.00    0.00    0.00   76.04
01:41:14 PM    1    1.02    0.00   16.33    7.14    0.00    0.00    0.00    0.00    0.00   75.51
01:41:14 PM    2    9.00    0.00   64.00    0.00    0.00    7.00    0.00    0.00    0.00   20.00
01:41:14 PM    3    2.02    0.00   12.12    5.05    0.00    1.01    0.00    0.00    0.00   79.80
