timestamp,total_cpu_pct,hd_cpu_pct,ts_cpu_pct
1773404887,49.9,133.0,247.0
1773404888,46.7,133.0,247.0
1773404889,43.7,133.0,247.0
1773404890,46.5,133.0,247.0
1773404891,49.9,133.0,247.0
1773404893,70.3,133.0,247.0
1773404894,70.9,133.0,247.0
1773404895,69.0,133.0,247.0
1773404896,69.8,133.0,247.0
1773404897,70.2,133.0,247.0
1773404898,70.5,133.0,247.0
1773404899,55.7,132.0,247.0
1773404900,43.7,132.0,247.0
1773404901,42.8,132.0,247.0
1773404902,46.9,132.0,247.0
1773404903,42.4,132.0,247.0
1773404904,45.8,132.0,247.0
1773404905,54.0,132.0,247.0
1773404906,54.2,133.0,247.0
1773404907,53.0,133.0,247.0
1773404908,54.7,133.0,247.0
1773404909,55.0,133.0,247.0
1773404910,53.2,133.0,247.0
1773404911,48.2,133.0,247.0
1773404912,48.6,133.0,246.0
1773404913,49.9,133.0,246.0
1773404914,50.0,133.0,246.0
1773404915,47.8,133.0,246.0
1773404916,69.9,133.0,246.0
1773404917,70.4,133.0,247.0
1773404918,70.2,133.0,247.0
1773404919,70.0,133.0,247.0
1773404920,70.9,132.0,247.0
1773404921,70.2,132.0,247.0
1773404922,60.5,132.0,247.0
1773404923,43.7,132.0,247.0
1773404924,49.7,132.0,247.0
1773404925,47.1,132.0,247.0
1773404926,43.9,132.0,247.0
1773404927,44.9,132.0,247.0
1773404928,53.7,132.0,247.0
1773404929,54.9,132.0,247.0
1773404930,53.9,133.0,247.0
1773404931,54.0,133.0,247.0
1773404932,54.3,133.0,246.0
1773404933,54.4,133.0,246.0
1773404934,50.1,133.0,246.0
1773404935,42.2,133.0,246.0
1773404936,39.5,133.0,246.0
1773404937,42.9,133.0,246.0
1773404938,44.1,133.0,246.0
1773404939,70.8,133.0,246.0
1773404941,70.1,133.0,246.0
1773404942,70.7,132.0,246.0
1773404943,70.4,132.0,247.0
1773404944,69.8,132.0,247.0
1773404945,70.8,132.0,247.0
1773404946,62.9,132.0,247.0
1773404947,36.9,132.0,247.0
1773404948,43.6,132.0,247.0
1773404949,37.6,132.0,247.0
1773404950,49.8,132.0,247.0
1773404951,42.0,132.0,247.0
1773404952,52.2,132.0,246.0
1773404953,54.7,132.0,246.0
1773404954,53.2,132.0,246.0
1773404955,53.6,133.0,246.0
1773404956,53.3,133.0,246.0
1773404957,53.3,133.0,246.0
1773404958,51.2,133.0,246.0
1773404959,48.0,133.0,246.0
1773404960,49.4,133.0,246.0
1773404961,48.8,133.0,246.0
1773404962,49.9,133.0,246.0
1773404963,61.1,133.0,246.0
1773404964,70.2,132.0,246.0
1773404965,70.3,132.0,246.0
1773404966,70.8,132.0,246.0
1773404967,69.9,132.0,246.0
1773404968,70.9,132.0,246.0
1773404969,71.6,132.0,247.0
1773404970,50.9,132.0,247.0
1773404971,45.8,132.0,246.0
1773404972,47.5,132.0,246.0
1773404973,45.0,132.0,246.0
1773404974,43.7,132.0,246.0
1773404975,52.2,132.0,246.0
1773404976,53.8,132.0,246.0
1773404977,55.2,132.0,246.0
1773404978,54.3,132.0,246.0
1773404979,54.4,132.0,246.0
1773404980,55.3,133.0,246.0
