Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:40:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:49 PM  all    2.80    0.00   21.63    6.11    0.00    5.09    0.00    0.00    0.00   64.38
01:40:49 PM    0    0.00    0.00    9.18   11.22    0.00    0.00    0.00    0.00    0.00   79.59
01:40:49 PM    1    2.02    0.00   19.19    8.08    0.00   13.13    0.00    0.00    0.00   57.58
01:40:49 PM    2    1.02    0.00   11.22    5.10    0.00    1.02    0.00    0.00    0.00   81.63
01:40:49 PM    3    2.13    0.00   12.77   11.70    0.00    7.45    0.00    0.00    0.00   65.96
01:40:49 PM    4    2.04    0.00   11.22    0.00    0.00    3.06    0.00    0.00    0.00   83.67
01:40:49 PM    5    3.06    0.00   32.65    0.00    0.00    6.12    0.00    0.00    0.00   58.16
01:40:49 PM    6    2.04    0.00   12.24   16.33    0.00    3.06    0.00    0.00    0.00   66.33
01:40:49 PM    7    2.00    0.00   13.00    5.00    0.00    7.00    0.00    0.00    0.00   73.00
01:40:49 PM    8    3.09    0.00    9.28    5.15    0.00    5.15    0.00    0.00    0.00   77.32
01:40:49 PM    9    2.04    0.00    8.16   11.22    0.00    0.00    0.00    0.00    0.00   78.57
01:40:49 PM   10    8.91    0.00   65.35    0.00    0.00   11.88    0.00    0.00    0.00   13.86
01:40:49 PM   11    5.00    0.00   53.00    0.00    0.00    3.00    0.00    0.00    0.00   39.00

01:40:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:50 PM  all    2.96    0.00   21.42    6.18    0.00    5.50    0.00    0.00    0.00   63.93
01:40:50 PM    0    0.99    0.00    4.95    5.94    0.00    1.98    0.00    0.00    0.00   86.14
01:40:50 PM    1    3.03    0.00   15.15    5.05    0.00   10.10    0.00    0.00    0.00   66.67
01:40:50 PM    2    4.95    0.00   25.74   15.84    0.00    6.93    0.00    0.00    0.00   46.53
01:40:50 PM    3    0.00    0.00    8.42    6.32    0.00    7.37    0.00    0.00    0.00   77.89
01:40:50 PM    4    7.92    0.00   76.24    0.00    0.00    8.91    0.00    0.00    0.00    6.93
01:40:50 PM    5    2.97    0.00   39.60    0.00    0.00    8.91    0.00    0.00    0.00   48.51
01:40:50 PM    6    4.12    0.00   20.62   29.90    0.00    5.15    0.00    0.00    0.00   40.21
01:40:50 PM    7    1.02    0.00    6.12    3.06    0.00    6.12    0.00    0.00    0.00   83.67
01:40:50 PM    8    1.06    0.00    4.26    1.06    0.00    1.06    0.00    0.00    0.00   92.55
01:40:50 PM    9    2.02    0.00    4.04    7.07    0.00    1.01    0.00    0.00    0.00   85.86
01:40:50 PM   10    0.00    0.00    5.26    0.00    0.00    6.32    0.00    0.00    0.00   88.42
01:40:50 PM   11    7.00    0.00   43.00    0.00    0.00    2.00    0.00    0.00    0.00   48.00

01:40:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:51 PM  all    2.37    0.00   22.56    6.02    0.00    5.00    0.00    0.00    0.00   64.04
01:40:51 PM    0    0.00    0.00    3.06    5.10    0.00    0.00    0.00    0.00    0.00   91.84
01:40:51 PM    1    4.17    0.00   18.75    7.29    0.00    9.38    0.00    0.00    0.00   60.42
01:40:51 PM    2    1.01    0.00   26.26   10.10    0.00    4.04    0.00    0.00    0.00   58.59
01:40:51 PM    3    3.19    0.00    7.45   10.64    0.00    8.51    0.00    0.00    0.00   70.21
01:40:51 PM    4    4.04    0.00   32.32    0.00    0.00    4.04    0.00    0.00    0.00   59.60
01:40:51 PM    5    5.10    0.00   46.94    0.00    0.00    5.10    0.00    0.00    0.00   42.86
01:40:51 PM    6    1.98    0.00   26.73   26.73    0.00    5.94    0.00    0.00    0.00   38.61
01:40:51 PM    7    0.00    0.00    1.00    0.00    0.00    5.00    0.00    0.00    0.00   94.00
01:40:51 PM    8    1.01    0.00   13.13    8.08    0.00    7.07    0.00    0.00    0.00   70.71
01:40:51 PM    9    1.01    0.00    3.03    4.04    0.00    0.00    0.00    0.00    0.00   91.92
